County&State,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,population
"Hillsdale County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.192742023900888e-05,2.192742023900888e-05,2.192742023900888e-05,2.192742023900888e-05,2.192742023900888e-05,4.385484047801776e-05,4.385484047801776e-05,6.578226071702664e-05,6.578226071702664e-05,8.770968095603552e-05,8.770968095603552e-05,0.00013156452143405327,0.00013156452143405327,0.00013156452143405327,0.00013156452143405327,0.00013156452143405327,0.00019734678215107992,0.00019734678215107992,0.00019734678215107992,0.0002192742023900888,0.0002412016226290977,0.0002412016226290977,0.0002412016226290977,0.0002412016226290977,0.00026312904286810655,0.00026312904286810655,0.00026312904286810655,0.0003069838833461243,0.0003069838833461243,0.0003508387238241421,0.0003508387238241421,0.00037276614406315096,0.00037276614406315096,0.00037276614406315096,0.00039469356430215985,0.00039469356430215985,0.0004604758250191865,0.0004604758250191865,0.0004604758250191865,0.0004604758250191865,0.0004604758250191865,0.0004604758250191865,0.0004604758250191865,0.0004824032452581954,0.0004824032452581954,0.0004824032452581954,0.0004824032452581954,0.0004824032452581954,0.0005043306654972042,0.0005043306654972042,0.0005043306654972042,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.0005262580857362131,0.000548185505975222,0.000548185505975222,0.000548185505975222,0.000548185505975222,0.000548185505975222,0.000548185505975222,0.000548185505975222,0.000548185505975222,45605
"Houghton County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35684
"Huron County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,3.227784771311449e-05,30981
"Ingham County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.419902464381716e-06,3.419902464381716e-06,3.419902464381716e-06,3.419902464381716e-06,3.419902464381716e-06,3.419902464381716e-06,3.419902464381716e-06,6.839804928763432e-06,1.0259707393145147e-05,1.0259707393145147e-05,1.0259707393145147e-05,1.0259707393145147e-05,1.0259707393145147e-05,1.3679609857526864e-05,1.709951232190858e-05,2.0519414786290294e-05,2.0519414786290294e-05,2.0519414786290294e-05,2.0519414786290294e-05,2.0519414786290294e-05,2.0519414786290294e-05,2.393931725067201e-05,3.0779122179435444e-05,3.0779122179435444e-05,3.0779122179435444e-05,3.0779122179435444e-05,3.419902464381716e-05,3.419902464381716e-05,3.419902464381716e-05,3.761892710819887e-05,4.103882957258059e-05,4.4458732036962305e-05,4.4458732036962305e-05,4.4458732036962305e-05,4.787863450134402e-05,4.787863450134402e-05,4.787863450134402e-05,5.4718439430107455e-05,5.4718439430107455e-05,5.4718439430107455e-05,5.813834189448917e-05,5.813834189448917e-05,6.155824435887089e-05,6.49781468232526e-05,6.839804928763432e-05,7.181795175201603e-05,7.523785421639774e-05,7.865775668077947e-05,7.865775668077947e-05,7.865775668077947e-05,8.207765914516118e-05,8.207765914516118e-05,8.54975616095429e-05,8.54975616095429e-05,8.54975616095429e-05,8.54975616095429e-05,8.54975616095429e-05,8.54975616095429e-05,8.54975616095429e-05,8.54975616095429e-05,8.891746407392461e-05,8.891746407392461e-05,9.233736653830633e-05,9.233736653830633e-05,9.233736653830633e-05,9.233736653830633e-05,9.233736653830633e-05,9.233736653830633e-05,9.233736653830633e-05,9.575726900268804e-05,9.575726900268804e-05,9.917717146706975e-05,9.917717146706975e-05,9.917717146706975e-05,9.917717146706975e-05,9.917717146706975e-05,292406
"Ionia County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5456667233411133e-05,1.5456667233411133e-05,1.5456667233411133e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,3.091333446682227e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,4.63700017002334e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,6.182666893364453e-05,64697
"Iosco County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,3.979782703864369e-05,7.959565407728738e-05,7.959565407728738e-05,7.959565407728738e-05,0.00011939348111593107,0.00015919130815457476,0.00015919130815457476,0.00015919130815457476,0.00015919130815457476,0.00015919130815457476,0.00015919130815457476,0.00015919130815457476,0.00027858478927050585,0.00027858478927050585,0.00027858478927050585,0.00027858478927050585,0.00027858478927050585,0.00027858478927050585,0.0003183826163091495,0.0003183826163091495,0.0003183826163091495,0.0003183826163091495,0.0003183826163091495,0.0003183826163091495,0.0003183826163091495,0.0003183826163091495,0.0003183826163091495,0.0003183826163091495,0.0003183826163091495,0.0003183826163091495,0.0003183826163091495,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003581804433477932,0.0003979782703864369,0.0003979782703864369,0.0003979782703864369,0.0003979782703864369,0.0003979782703864369,0.0003979782703864369,0.0003979782703864369,0.0003979782703864369,0.0003979782703864369,0.0003979782703864369,0.0003979782703864369,25127
"Iron County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11066
"Isabella County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4311884588962675e-05,1.4311884588962675e-05,1.4311884588962675e-05,1.4311884588962675e-05,1.4311884588962675e-05,2.862376917792535e-05,2.862376917792535e-05,2.862376917792535e-05,2.862376917792535e-05,2.862376917792535e-05,2.862376917792535e-05,2.862376917792535e-05,2.862376917792535e-05,4.2935653766888026e-05,4.2935653766888026e-05,4.2935653766888026e-05,5.72475383558507e-05,5.72475383558507e-05,7.155942294481338e-05,8.587130753377605e-05,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.00010018319212273872,0.0001144950767117014,0.0001144950767117014,0.0001144950767117014,69872
"Jackson County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.308750236578134e-06,6.308750236578134e-06,1.2617500473156268e-05,1.2617500473156268e-05,1.89262507097344e-05,1.89262507097344e-05,1.89262507097344e-05,2.5235000946312535e-05,2.5235000946312535e-05,2.5235000946312535e-05,2.5235000946312535e-05,2.5235000946312535e-05,2.5235000946312535e-05,2.5235000946312535e-05,2.5235000946312535e-05,4.416125165604694e-05,5.047000189262507e-05,5.047000189262507e-05,5.67787521292032e-05,5.67787521292032e-05,6.308750236578134e-05,6.308750236578134e-05,7.57050028389376e-05,7.57050028389376e-05,8.832250331209388e-05,9.4631253548672e-05,0.00010094000378525014,0.00010094000378525014,0.0001135575042584064,0.0001135575042584064,0.00011986625449498454,0.00013879250520471896,0.00013879250520471896,0.0001514100056778752,0.0001514100056778752,0.00015771875591445334,0.00015771875591445334,0.00015771875591445334,0.00015771875591445334,0.00015771875591445334,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00016402750615103148,0.00017033625638760962,0.00017664500662418776,0.00017664500662418776,0.00017664500662418776,0.00017664500662418776,0.00017664500662418776,0.00017664500662418776,0.00017664500662418776,0.0001829537568607659,0.0001829537568607659,0.000189262507097344,0.000189262507097344,0.000189262507097344,0.000189262507097344,0.000189262507097344,0.000189262507097344,0.000189262507097344,0.000189262507097344,0.000189262507097344,158510
"Kalamazoo County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.772645303433862e-06,3.772645303433862e-06,3.772645303433862e-06,3.772645303433862e-06,3.772645303433862e-06,1.1317935910301585e-05,1.1317935910301585e-05,1.1317935910301585e-05,1.5090581213735448e-05,2.263587182060317e-05,2.263587182060317e-05,2.640851712403703e-05,2.640851712403703e-05,2.640851712403703e-05,2.640851712403703e-05,3.0181162427470895e-05,3.0181162427470895e-05,3.0181162427470895e-05,3.3953807730904756e-05,3.3953807730904756e-05,3.3953807730904756e-05,3.3953807730904756e-05,3.772645303433862e-05,4.149909833777248e-05,4.149909833777248e-05,4.149909833777248e-05,4.149909833777248e-05,4.149909833777248e-05,4.527174364120634e-05,4.527174364120634e-05,4.527174364120634e-05,4.90443889446402e-05,6.790761546180951e-05,6.790761546180951e-05,6.790761546180951e-05,8.299819667554496e-05,8.299819667554496e-05,8.677084197897882e-05,9.431613258584654e-05,9.431613258584654e-05,0.00010186142319271426,0.00010940671379958198,0.00012072464970988358,0.00013581523092361903,0.00013581523092361903,0.00015090581213735447,0.00015467845744078834,0.0001584511027442222,0.0001584511027442222,0.0001584511027442222,0.00016599639335108991,0.0001697690386545238,0.0001697690386545238,0.0001773143292613915,0.0001773143292613915,0.0001773143292613915,0.00018485961986825923,0.00019240491047512696,0.00019240491047512696,0.00020372284638542853,0.00020372284638542853,0.00020372284638542853,0.0002074954916888624,0.00021504078229573012,0.00021881342759916397,0.00021881342759916397,0.00021881342759916397,0.00022258607290259784,0.00023013136350946557,0.00023013136350946557,0.00023013136350946557,0.00023013136350946557,0.0002376766541163333,0.0002376766541163333,0.0002376766541163333,0.0002376766541163333,0.0002376766541163333,0.0002376766541163333,265066
"Kalkaska County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5438518682780794e-05,5.5438518682780794e-05,5.5438518682780794e-05,5.5438518682780794e-05,5.5438518682780794e-05,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,0.00011087703736556159,18038
"Kent County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5221742737325996e-06,1.5221742737325996e-06,3.0443485474651992e-06,3.0443485474651992e-06,3.0443485474651992e-06,3.0443485474651992e-06,4.566522821197799e-06,7.610871368662998e-06,9.133045642395598e-06,1.2177394189860797e-05,1.3699568463593396e-05,1.9788265558523794e-05,1.9788265558523794e-05,1.9788265558523794e-05,1.9788265558523794e-05,2.1310439832256395e-05,2.4354788379721594e-05,2.5876962653454195e-05,3.044348547465199e-05,3.501000829584979e-05,3.653218256958239e-05,3.653218256958239e-05,3.8054356843314993e-05,3.8054356843314993e-05,4.109870539078019e-05,4.414305393824539e-05,4.870957675944319e-05,4.870957675944319e-05,5.023175103317579e-05,5.023175103317579e-05,5.023175103317579e-05,5.023175103317579e-05,5.4798273854373585e-05,5.4798273854373585e-05,5.936479667557139e-05,5.936479667557139e-05,6.088697094930398e-05,6.088697094930398e-05,6.240914522303659e-05,6.240914522303659e-05,6.240914522303659e-05,6.240914522303659e-05,6.393131949676919e-05,6.849784231796698e-05,7.154219086543218e-05,7.306436513916478e-05,8.067523650782778e-05,8.219741078156038e-05,8.371958505529298e-05,8.524175932902558e-05,8.828610787649078e-05,9.133045642395598e-05,9.437480497142117e-05,9.894132779261898e-05,0.00010198567634008418,0.00010198567634008418,0.00010350785061381678,0.00010959654770874717,0.00011568524480367757,0.00012025176762487538,0.00012177394189860797,0.00012786263899353838,0.00012938481326727096,0.00013547351036220136,0.00014156220745713177,0.00014156220745713177,0.00014460655600459697,0.00014612873027832957,0.00015221742737325997,0.00015373960164699257,0.00015830612446819035,0.00016287264728938815,0.00016439482156312076,0.00017048351865805116,0.00017352786720551636,0.00017352786720551636,0.00017505004147924896,0.00017505004147924896,656955
"Keweenaw County,MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116
